_key,killedUsingWeapon,hasIBCCode
14212,found beheaded,d2618b-kx2389
14213,gunfire,d7083-hv2331
14214,gunfire,d10850-ef3091
14215, executed,d10850-ef3091
14216,executed,d3927-hr1285
14217,gunfire,k1744-nm482
14218,gunfire,k1745-ns536
14219,gunfire,k1751-kw607
14220,suicide car bomb,k1742-su516
14221,gunfire,c0180-fn458
14222,gunfire,d10862-bd3133
14223,Iraqi Army gunfire,d10863-nz2934
14224,gunfire,k1738-xr434
14225,gunfire,k1739-uz509
14226,gunfire,k1752-sa438
14227,gunfire,d5630-nx2012
14228,gunfire,d10864-nx3148
14229, executed,d10864-nx3148
14230,US gunfire,d4473-zc1883
14231,gunfire,d5542-bk2119
14232,gunfire,d5542-nx2036
14233,gunfire,k1727-dc525
14234,drive-by shooting,c0186-bd501
14235,drive-by shooting,c0186-sw1208
14236,US gunfire,d3810-xc1226
14237,gunfire,c0187-nz446
14238,gunfire,c0187-bk567
14239,gunfire,k1712-kb402
14240,gunfire,k1713-xb531
14241,bomb,k1714-bd597
14242,gunfire,k1715-nz414
14243,US gunfire,d4076-es1278
14244,gunfire,d10849-ve3165
14245, executed,d10849-ve3165
14246,gunfire,k1703-hr613
14247,gunfire,k1706-fn426
14248,gunfire,k1706-hx609
14249,gunfire,k1706-fm592
14250,gunfire,d2614-eh1105
14251,gunfire,d9980-ev2416
14252,US gunfire,d4508-bu1678
14253,gunfire,k1688-db370
14254,gunfire,k1692-ef507
14255,gunfire,k1694-nb422
14256,gunfire,c0162-ds552
14257,tortured,d4079-uw1151
14258, executed,d4079-uw1151
14259,gunfire,k1708-nw605
14260,gunfire,k1708-ke406
14261,kidnapped,k1787-xf422
14262, executed,k1787-xf422
14263,gunfire,k1685-zw573
14264,car bomb,k1679-ev568
14265,car bomb,k1679-dv515
14266,car bomb,k1679-ue386
14267,gunfire,k1676-sz589
14268,gunfire,d5903-dh2066
14269,unexploded mortar round,k15777-xd1670
14270,unexploded mortar round,k15777-kx1869
14271,unexploded mortar round,k15777-ux1852
14272,unexploded mortar round,k15777-kw1791
14273,unexploded mortar round,k15777-bn1674
14274,drive-by shooting,d7509-fb2182
14275,AK-47 Kalashnikov rifle,d10848-xw3180
14276,found tied and shot or with throats cut,k1670-xk466
14277,found tied and shot or with throats cut,k1670-bw595
14278,assassinated,d5902-eh2009
14279,drive-by shooting,d5901-xf2070
14280,suicide truck bomb,k1654-eu509
14281,suicide truck bomb,k1654-sc438
14282,gunfire,k1655-ks545
14283,gunfire,k1656-hv619
14284,gunfire,k1659-nh553
14285,drive-by shooting,d7508-nh2377
14286,gunfire,k1646-zm497
14287,gunfire,k1647-xr442
14288,gunfire,k1662-fb486
14289,gunfire,k1838-sw512
14290,gunfire,k1657-xd494
14291,executed,k1673-fz591
14292,executed,k1673-hs556
14293,gunfire,k1648-uw567
14294,gunfire,k1648-dn516
14295,gunfire,k1648-uz501
14296,drive-by shooting,c0195-zu418
14297,executed,d8332-xc2322
14298,gunfire,k1642-sk575
14299, executed,k1642-sk575
14300,gunfire,k1642-es454
14301, executed,k1642-es454
14302,gunfire,k1642-zu3586
14303, executed,k1642-zu3586
14304,gunfire,k1637-dm583
14305,gunfire,k1641-em508
14306,US gunfire,d4107-fv1213
14307,gunfire,d4109-fz1135
14308,AK-47 rifles,k1634-hf402
14309,AK-47 rifles,k1634-fe531
14310,AK-47 rifles,k1634-hn616
14311,gunfire,c0207-vm593
14312, tortured,c0207-vm593
14313, executed,c0207-vm593
14314,gunfire,d2652-ed1052
14315,roadside bomb,d3803-zm1289
14316,gunfire,d3805-uw1343
14317,gunfire,k1638-ur462
14318,gunfire,k1623-ka612
14319,gunfire,c0198-ur422
14320,gunfire,c0198-dc621
14321,suicide bomber detonating explosives belt near petrol tanker,k1618-df584
14322,suicide bomber detonating explosives belt near petrol tanker,k1618-kn613
14323,suicide bomber detonating explosives belt near petrol tanker,k1618-nd596
14324,suicide bomber detonating explosives belt near petrol tanker,k1618-xv426
14325,suicide bomber detonating explosives belt near petrol tanker,k1618-kv609
14326,suicide bomber detonating explosives belt near petrol tanker,k1618-bu422
14327,suicide bomber detonating explosives belt near petrol tanker,k1618-hr621
14328,suicide bomber detonating explosives belt near petrol tanker,k1618-nv543
14329,murdered,d7098-nk2323
14330,gunfire,k1612-db378
14331,suicide car bomb,k1599-hd536
14332,suicide car bomb,k1599-fw557
14333,suicide car bomb,k1599-fh607
14334,suicide car bomb,k1599-bx545
14335,suicide car bomb,k1599-xk490
14336,suicide car bomb,k1599-bw619
14337,suicide car bomb,k1599-ck528
14338,suicide car bomb,k1599-fv549
14339,suicide car bomb,k1599-hm494
14340,suicide car bomb,k1599-fz615
14341,suicide car bomb,k1599-zv398
14342,suicide car bomb,k1599-sz581
14343,suicide car bomb,k1599-ev560
14344,suicide car bomb,k1599-dv523
14345,suicide car bomb,k1599-dz577
14346,suicide car bomb,k1599-zs572
14347,suicide car bomb,k1599-bc564
14348,suicide car bomb,k1599-nv519
14349,gunfire,c0219-hu581
14350,gunfire,k1595-bv553
14351,gunfire,k1597-xa589
14352,drive-by shooting,d8327-sa2334
14353,tortured,k1587-sc462
14354, shot,k1587-sc462
14355, following earlier arrest by apparent police commandos,k1587-sc462
14356,suffocated in van,k1594-hu533
14357,suffocated in van,k1594-fd548
14358,suffocated in van,k1594-hv435
14359,suffocated in van,k1594-xd566
14360,suffocated in van,k1594-kx381
14361,suffocated in van,k1594-ux396
14362,suffocated in van,k1594-kw431
14363,suffocated in van,k1594-bn570
14364,suffocated in van,k1594-nh369
14365,suffocated in van,k1594-bh384
14366,suffocated in van,k1594-nk443
14367,suffocated in van,k1594-fb574
14368,suffocated in van,k1594-hu373
14369,gunfire,k1592-kx541
14370,gunfire,k1592-ux556
14371,gunfire,k1592-kw591
14372,gunfire,k1592-nh529
14373,gunfire,k1592-bh544
14374,gunfire,c0223-hd584
14375,drive-by shooting,d7094-nh2393
14376,gunfire,k1579-sw504
14377,gunfire,k1579-zm521
14378,gunfire,k1579-xr450
14379,bomb,d3905-eb1305
14380,gunfire,k1574-em516
14381,gunfire,k1580-uw575
14382,gunfire,k1569-vu512
14383,gunfire,k1571-xh571
14384,gunfire,k1573-xn497
14385,drive-by shooting,d9850-fe2427
14386, crossfire,d9850-fe2427
14387,US gunfire,d4083-sb1342
14388,gunfire,d8326-uz2261
14389,gunfire,k1559-hn592
14390,gunfire,k1560-zn520
14391,gunfire,k1561-sd563
14392,gunfire,c0230-hm382
14393,gunfire,d2649-sd1123
14394,guhfire,k1552-xb547
14395,gunfire,k1556-bk551
14396,gunfire,k1549-hx593
14397,gunfire,k1551-nf543
14398,US gunfire,d4112-xa1189
14399,gunfire,c0190-fs497
14400,gunfire,c0191-hf442
14401,gunfire,c0192-fe571
14402,-,c0194-sd547
14403,9mm gunfire,k15519-dw1809
14404, tortured,k15519-dw1809
14405, executed,k15519-dw1809
14406,gunfire,k1543-kz531
14407,gunfire,k1544-bu414
14408,gunfire,c0204-ve1149
14409,gunfire,k1537-df560
14410,gunfire,k1540-kn605
14411,gunfire,k1540-xv402
14412,gunfire,d2661-sk1127
14413,gunfire by US troops,k1529-zx511
14414,gunfire,k1531-zw589
14415,suicide car bomb,k1533-ua515
14416,suicide car bomb,k1533-ds568
14417,US gunfire,c0232-zv510
14418,roadside bomb,k1527-dw561
14419,drive-by shooting,d9979-uc2420
14420, Russian Tokerov pistol,d9979-uc2420
14421,gunfire,k1518-fv557
14422,gunfire,k1519-hm486
14423,gunfire,k1520-hs540
14424,mortars,k1523-zs580
14425,US gunfire,d2717-xv986
14426,gunfire,d4733-ea1704
14427,gunfire,d6336-nm2034
14428,gunfire,d7389-xb2379
14429,gunfire,d7389-kd2288
14430,gunfire,d10098-xh2459
14431,gunfire,k1538-eh577
14432,gunshot wounds,k1507-fd556
14433,shot and beheaded,k1503-kw599
14434,shot and beheaded,k1503-bn466
14435,shot and beheaded,k1503-db2074
14436,shot and beheaded,k1503-vn1935
14437,shot and beheaded,k1503-xw2028
14438,shot and beheaded,k1503-ve2013
14439,gunfire,k1508-hc591
14440,gunfire,k1524-za382
14441,automatic weapons fire,d2660-xn1057
14442,tied,k1505-bh552
14443, shot in head,k1505-bh552
14444,gunfire,k1509-bz619
14445,car bombs,k1511-fw549
14446,car bombs,k1511-fh615
14447,car bombs,k1511-hm462
14448,gunfire,d3929-bc1268
14449,murdered,d8322-sk2207
14450,gunfire,k1499-ks529
14451,gunfire,k1499-ns544
14452,US gunfire,d10095-kd2424
14453,suicide car bomb,k1487-zc587
14454,suicide car bomb,k1489-xr458
14455,gunfire,k1491-xu504
14456,suicide car bomb,k1483-xm617
14457,drive-by shooting,d4853-xv1866
14458,gunfire by 'insurgents ... wearing IA uniforms',d5899-sf2020
14459,gunfire by 'insurgents ... wearing IA uniforms',d5899-zw2005
14460,AK-47 Kalashnikov rifle,d6335-eu2021
14461,gunfire,k1488-zm513
14462,gunfire,d9848-fs2481
14463,gunfire,d3912b-nf2495
14464,air strikes,x492-dm527
14465, gunfire,x492-dm527
14466,air strikes,x492-xh539
14467, gunfire,x492-xh539
14468,gunfire,d3799a-nw2445
14469, executed,d3799a-nw2445
14470,gunfire,d3799a-ke2630
14471, executed,d3799a-ke2630
14472,gunfire,k1474-hf418
14473,gunfire,d3912-df1312
14474,gunfire,k1472-bd621
14475,gunfire,k1472-nz422
14476,gunfire,d3916-kn1293
14477,US gunfire,d3936-ux1340
14478,suicide car bomb,k1463-xz608
14479,gunfire,k1462-kv593
14480,tortured,k1460-kn597
14481, gunshot wounds,k1460-kn597
14482,gunfire,c0235-dv379
14483, tortured,c0235-dv379
14484, executed,c0235-dv379
14485,gunfire,c0235-ue506
14486, tortured,c0235-ue506
14487, executed,c0235-ue506
14488,gunfire,k1451-sb398
14489,bound,k1453-ua523
14490, tortured,k1453-ua523
14491, gunshot wounds,k1453-ua523
14492,bound,k1453-ds560
14493, tortured,k1453-ds560
14494, gunshot wounds,k1453-ds560
14495,bound,k1453-eb577
14496, tortured,k1453-eb577
14497, gunshot wounds,k1453-eb577
14498,kidnapped,d8629-su2564
14499, executed,d8629-su2564
14500,gunfire,k1440-ev576
14501,gunfire,k1440-dv507
14502,gunfire,k1441-ue378
14503,gunfire,k1444-zs588
14504,gunfire,k1444-xe495
14505,gunfire,k1437-hm254
14506,gunfire,k1433-bw123
14507,US gunfire,c0248-ds432
14508,gunfire,c0249-eb449
14509,gunfire,d3915-dh1242
14510,gunfire,d3915-nb1222
14511,gunfire,k1428-hd200
14512, tortured,k1428-hd200
14513, executed,k1428-hd200
14514,drive-by shooting,d7481-ka2308
14515,gunfire,d4117-eb1177
14516,US snipers,d10086-fn2618
14517,US snipers,d10086-hx2417
14518,gunfire,k1421-nk139
14519,gunfire,k1422-fb270
14520,suicide car bomb,k1409-su228
14521,gunfire,k1417-ux188
14522,gunfire,d4118-db1362
14523, executed,d4118-db1362
14524,gunfire,d4118-vn1239
14525, executed,d4118-vn1239
14526,murdered,d6506-xv2202
14527,mortars,k1406-sa278
14528,mortars,k1406-vs155
14529,mortars,k1406-xu224
14530,mortars,k1406-vm209
14531,gunfire,k1407-ek151
14532,kidnapped,d6505-kr2327
14533, executed,d6505-kr2327
14534,gunfire,k1403-uw143
14535,,d8321-em2268
14536,gunfire,k1425-bv185
14537,US gunfire,d4132-hc1159
14538,gunfire,k1395-hf314
14539,gunshot wounds,k1391-bd117
14540,gunfire,k1393-fs113
14541,killed by falling rubble when explosions in house,k1401-zm217
14542,gunfire,d4732-kh1772
14543,hand grenade,d10516-nf2919
14544,roadside bomb,d2668-sr1061
14545,gunfire,d7381-xf2278
14546,gunfire,k1388-xb179
14547,gunfire,x475-fz111
14548,gunfire,x479-dv227
14549,' found dead with his throat slit',x481-dz169
14550,gunfire,x482-zs148
14551,gunfire,k1378-fn330
14552,gunfire,d10135-xh2467
14553,suicide pick-up truck bomb,x474-kx181
14554,gunfire,k1372-nd124
14555,drive-by shooting,d5526-dx2131
14556,gunfire,k1371-nb326
14557,US gunfire,d4122-ke1334
14558,gunfire,k1356-ec362
14559,gunfire,k1361-ua211
14560,gunfire,k1361-ds168
14561,gunfire,k1363-db338
14562,gunfire,k1364-vn215
14563,US gunfire,d4314-su1572
14564,gunfire,k1349-zs156
14565,shot in head,k1350-xe223
14566,gunfire,k1352-hz250
14567,gunfire,k1355-dx235
14568,murdered,d7378a-vn2399
14569,murdered,d7378a-xw2332
14570,drive-by shooting,d7378b-ve2349
14571,gunfire,k1338-xu208
14572,gunfire,k1338-vm225
14573,gunfire,k1338-xc298
14574,gunfire,k1338-ek167
14575,-,k1339-su212
14576,-,k1339-eu229
14577,gunfire,k1340-sc302
14578,gunfire,k1340-nm242
14579,gunfire,k1348-ue362
14580,drive-by shooting,d5861-xb1923
14581,gunfire,d10110-bw2443
14582,hands tied,k1314-zv342
14583, shot in the head and chest,k1314-zv342
14584,tortured,c0252-ef387
14585, executed,c0252-ef387
14586,mutilated,k1317-ue338
14587,mutilated,k1317-bk1207
14588,gunfire or throats slit,k1310-hv123
14589,gunfire or throats slit,k1310-xd254
14590,gunfire or throats slit,k1310-eh1641
14591,gunfire,c0258-xz480
14592,gunfire,k1306-vs163
14593,gunfire,k1306-xu216
14594,gunfire,k1308-xc290
14595,gunfire,k1313-uc172
14596,gunfire,k1313-sv207
14597,gunfire,k1316-ev168
14598,gunfire,k1316-dv211
14599,found shot in head,k1341-nk123
14600,assassinated,d7376-db2282
14601,gunfire,k1302-uw167
14602,gunfire,d5860-bu2046
14603,gunfire,d5860-hr1973
14604,gunfire,d5860-bc1988
14605,gunfire,d5860-nv1911
14606,gunfire,c0255-nb542
14607, tortured,c0255-nb542
14608, executed,c0255-nb542
14609,US gunfire,d4123-hx1153
14610,gunfire,k1285-sx209
14611,gunfire,k1286-ed228
14612,car bomb,k1287-nm1826
14613,US gunfire,d10103-hu2485
14614,gunfire,k1283-fe195
14615,gunfire. tortured,c0253-df440
14616, executed,c0253-df440
14617,gunfire. tortured,c0253-eh457
14618, executed,c0253-eh457
14619,,d3798-hf1194
14620,kidnapped,d7374-ua2411
14621, executed,d7374-ua2411
14622,,d9977-hs2516
14623,gunfire,k1274-nw133
14624,gunfire,k1274-ke334
14625,gunfire,d8318-ed2260
14626,gunfire,k1268-kz187
14627,gunfire,d5859-kz1907
14628,found blindfolded,k1262-ef227
14629, tied,k1262-ef227
14630, tortured,k1262-ef227
14631, shot in head,k1262-ef227
14632,found blindfolded,k1262-df152
14633, tied,k1262-df152
14634, tortured,k1262-df152
14635, shot in head,k1262-df152
14636,found blindfolded,k1262-eh169
14637, tied,k1262-eh169
14638, tortured,k1262-eh169
14639, shot in head,k1262-eh169
14640,found blindfolded,k1262-dh354
14641, tied,k1262-dh354
14642, tortured,k1262-dh354
14643, shot in head,k1262-dh354
14644,found blindfolded,k1262-nb318
14645, tied,k1262-nb318
14646, tortured,k1262-nb318
14647, shot in head,k1262-nb318
14648,found blindfolded,k1262-kn117
14649, tied,k1262-kn117
14650, tortured,k1262-kn117
14651, shot in head,k1262-kn117
14652,gunfire,k1266-hc1255
14653,drive-by shooting,d5856-kr1903
14654,gunfire,d8315-nw2165
14655,gunfire,d8315-ke2366
14656,gunfire,k1257-ua235
14657,airstrikes,d10100-uz2541
14658, gunfire,d10100-uz2541
14659, mortars,d10100-uz2541
14660,gunfire,k1245-dw153
14661,gunfire,d7724-ux2220
14662,gunfire,k1238-sv215
14663,car bomb,k1241-ue346
14664, possibly suicide,k1241-ue346
14665,car bomb,k1241-xa157
14666, possibly suicide,k1241-xa157
14667,gunfire,d4718-xr1778
14668,gunfire,d10159-zw2461
14669,gunfire,d10159-sb2646
14670,suicide car bombs,k2048-zx527
14671, mortars,k2048-zx527
14672,suicide car bombs,k2048-sf620
14673, mortars,k2048-sf620
14674,gunfire or mortars,k2072-nz382
14675,gunfire,x459-fb302
14676,gunfire,x471-kw159
14677,gunfire,x473-nh225
14678,gunfire,d7207-xh2299
14679,gunfire,d4720-uz1725
14680,gunfire,k1145-kr223
14681,car bomb (possibly suicide car bomb),d10165-sw2536
14682,gunfire,k2053-xw612
14683,roadside bomb,d2675b-dm2463
14684,gunfire,k1135-vn183
14685,gunfire,k1141-dh314
14686,gunfire,d4332-sd1531
14687,MP-5 machine-gun fire,d10117-dw2473
14688,machine guns,k1127-ec330
14689,gunfire,k1139-df128
14690,drive-by shooting,d10162-sx2537
14691,gunfire,k1126-ea112
14692,gunfire,k1126-dx203
14693,gunfire,d4142-bu1430
14694,gunfire,d10158-zx2511
14695,gunfire?,k1136-xw132
14696,US gunfire,d4135-sb1422
14697,gunfire,k1123-dz137
14698,suicide car bomb,k1125-za334
14699,suicide car bomb,k1125-xa133
14700,gunfire,k1115-bz155
14701,gunfire,k1115b-xr1498
14702,US gunfire,d4826-fw1741
14703,gunfire,k1109-bh216
14704,'killed during an altercation',k1114-bv209
14705,suicide car bombs,k1116-hd224
14706,suicide car bombs,k1116-fw213
14707,gunfire,k1119-zv326
14708,gunfire,d4331-kv1553
14709,roadside bomb,k1112-dx2539
14710,kidnapped,c0268-kb554
14711, executed,c0268-kb554
14712,gunfire,d8313-nv2239
14713,assassinated,d5855-nb2038
14714,assassinated,d5855-kn1981
14715,assassinated,d5855-nd1996
14716,gunfire,d7204-dm2287
14717,gunfire,d4723-vs1659
14718,gunfire,k1101-ns208
14719,gunfire,k1106-bn290
14720,drive-by shooting,d10119-zx2519
14721,drive-by shooting,d10119-sf2468
14722,gunfire,k1094-fs153
14723,gunfire,c0269-xz1632
14724,gunfire,d4139-ve1613
14725,gunfire,d4139-xf1414
14726,gunfire,d8312-bc2172
14727,gunfire,k1087-ka164
14728,gunfire,k1088-xm145
14729,,d2672-su1148
14730,,d4134-sz1589
14731,grenade,d7719-xc2378
14732,gunfire,k1085-nw149
14733,US gunfire,d4820-fd1732
14734,kidnapped,d7201-sx2361
14735, gunfire,d7201-sx2361
14736, executed,d7201-sx2361
14737,gunfire,k1079-hx169
14738,drive-by shooting,d4333-zu1402
14739,gunfire,k1078-bc156
14740,-,k1070-kn165
14741,gunfire,k1074-xz144
14742,gunfire,d4350-bd1573
14743,drive-by shooting,d8310-bu2374
14744,gunfire,k1050-fv229
14745,gunfire,k1058-zs124
14746,gunfire,k1066-xf310
14747,US gunfire,d4685-fs1689
14748,executed,d4711-dm1663
14749,kidnapped,d4140-kz1563
14750, executed,d4140-kz1563
14751,murdered,d10509-fm2856
14752,gunfire,k1045-sx185
14753,gunfire,k1045-dv203
14754,gunfire,k1045-ue330
14755,bomb,k1041-vs131
14756,gunfire,k1042-xu184
14757,gunfire,d4094-su1228
14758, one throat slit,d4094-su1228
14759,US gunfire,d3362-vs1003
14760,blunt force injuries,d4670-ec1858
14761, possibly complications during medical care,d4670-ec1858
14762,suicide bomber,k1027-xh115
14763,gunfire,k1031-sk111
14764,US gunfire,d3403-ek975
14765,roadside bomb,k1013-bk223
14766,gunfire,d9411-ks2449
14767,gunfire,d10508-fn2770
14768,gunfire,d10508-hx2841
14769,gunfire,d8307-kz2251
14770, executed,d8307-kz2251
14771,gunfire,k1009-kb362
14772,gunfire,k1008-xm161
14773,US gunfire,d4145-xm1633
14774,executed,d7195-ka2332
14775,executed,d7196-xm2345
14776,gunfire,x455-fs169
14777,gunfire,c0272-sd443
14778,gunfire,c0272-zu570
14779,US gunfire,d4804-bk1735
14780,gunfire,k1001-xd310
14781,US gunfire,d3360-zm937
14782,gunfire,d7479-ke2238
14783,gunfire,x454-nx156
14784,gunfire,k1017-zu250
14785,gunfire,d4147-nx1628
14786,gunfire,d4148-fe1571
14787,drive-by shooting,d5794-kz1955
14788,gunfire,k1019-sx177
14789,gunfire,d4714-sk1671
14790,executed,k1016-zn192
14791,executed,k1016-sd123
14792,gunfire,d4150-sd1595
14793,gunfire,d4151-zu1466
14794,gunfire,d8303-kr2247
14795,drive-by shooting,d9407-xc2626
14796,gunfire,k986-ds200
14797,suicide bomb,k990-ve181
14798,gunfire,c0277-xn377
14799,gunfire,x440-em116
14800,gunfire,x437-xh203
14801,gunfire,x438-vc330
14802,gunfire,x439-xn129
14803,US gunfire,d4144-ke1454
14804,gunfire,d4715-es1806
14805,gunfire,d6328-su2004
14806,gunmen on a motorbike,d4154-ed1540
14807,gunfire,d4155-dm1591
14808,gunfire,d4710-ed1724
14809, executed,d4710-ed1724
14810,gunfire,x431-xv290
14811,gunfire,x431-kv233
14812,gunfire,c0278a-sk431
14813,US gunfire,d3856-zn1344
14814,suicide car bomb,k991-bd213
14815,suicide car bomb,k991-bk151
14816,gunshot wounds,k1189-sw200
14817, beheaded,k1189-sw200
14818, throats cut,k1189-sw200
14819,gunfire,x396b-zc3171
14820,gunfire,c0286-nm602
14821,gunfire,d9516-ur2638
14822,US gunfire,d4156-sw1520
14823,gunfire,k961-zn312
14824,gunfire,k962-sd259
14825, child run over,k962-sd259
14826,gunfire,k965-dm255
14827,US gunfire,d5268-uz2069
14828,drive-by shooting,k969-vu304
14829,mortar rounds,d9514-sx2433
14830,gunfire,k955-ck360
14831,found 'shot dead with their hands tied',k958-hx289
14832,found 'shot dead with their hands tied',k958-fm272
14833,gunfire,k1215-hz274
14834,run over by US vehicle,d3370-db1050
14835,US gunfire,d5211-vn2063
14836,drive-by shooting,d10810-sr3093
14837,gunfire,x422-kd216
